Month,Store,Metric,Amount
July 24,DSL,Gross margin,979693.9655199612
July 24,DSL,store Labor Cost,326266.6733837398
July 24,DSL,Utility Cost,72127.0
July 24,DSL,CAM,41300.0
July 24,DSL,Aggregator commission,156964.62
July 24,DSL,Marketing & advertisement,201970.61
July 24,DSL,Other opex expenses,74140.19996082468
July 24,ATT,Gross Sales,1420309.0
July 24,ATT,Net Sales,1387052.24
July 24,ATT,COGS (food +packaging),545498.7146132439
July 24,ATT,Gross margin,841553.525386756
July 24,ATT,store Labor Cost,292458.6093518607
July 24,ATT,Utility Cost,129282.0
July 24,ATT,CAM,9439.67
July 24,ATT,Aggregator commission,157645.62
July 24,ATT,Marketing & advertisement,140244.54
July 24,ATT,Other opex expenses,128441.5444891196
July 24,BNJ,Gross Sales,1160049.0
July 24,BNJ,Net Sales,1133758.16
July 24,BNJ,COGS (food +packaging),565697.401744165
July 24,BNJ,Gross margin,568060.7582558349
July 24,BNJ,store Labor Cost,251533.8470737327
July 24,BNJ,Utility Cost,58518.0
July 24,BNJ,CAM,0.0
July 24,BNJ,Aggregator commission,136353.25
July 24,BNJ,Marketing & advertisement,182316.13
July 24,BNJ,Other opex expenses,136156.4686190475
July 24,DLP,Gross Sales,2759647.0
July 24,DLP,Net Sales,2661594.08
July 24,DLP,COGS (food +packaging),1048723.893091424
July 24,DLP,Gross margin,1612870.186908576
July 24,DLP,store Labor Cost,397461.0
July 24,DLP,Utility Cost,64000.0
July 24,DLP,CAM,75141.22
July 24,DLP,Aggregator commission,153737.88
July 24,DLP,Marketing & advertisement,3590.09
July 24,DLP,Other opex expenses,98412.03599999982
July 24,EXA,Gross Sales,3613550.0
July 24,EXA,Net Sales,3522426.22
July 24,EXA,COGS (food +packaging),1343980.336442767
July 24,EXA,Gross margin,2178445.883557233
July 24,EXA,store Labor Cost,355091.7419354839
July 24,EXA,Utility Cost,77883.83
July 24,EXA,CAM,63004.0
July 24,EXA,Aggregator commission,377802.34
July 24,EXA,Marketing & advertisement,47782.46
July 24,EXA,Other opex expenses,143509.63
July 24,VRA,Gross Sales,2537808.0
July 24,VRA,Net Sales,2473603.66
July 24,VRA,COGS (food +packaging),969924.6268940747
July 24,VRA,Gross margin,1503679.033105925
July 24,VRA,store Labor Cost,497679.0
July 24,VRA,Utility Cost,189103.0
July 24,VRA,CAM,109150.0
July 24,VRA,Aggregator commission,256094.81
July 24,VRA,Marketing & advertisement,87792.82999999999
July 24,VRA,Other opex expenses,106617.9219999999
July 24,CPM,Gross Sales,2757712.0
July 24,CPM,Net Sales,2640553.26
July 24,CPM,COGS (food +packaging),1003941.219235858
July 24,CPM,Gross margin,1636612.040764141
July 24,CPM,store Labor Cost,411825.0
July 24,CPM,Utility Cost,98719.0
July 24,CPM,CAM,74990.0
July 24,CPM,Aggregator commission,66049.58
July 24,CPM,Marketing & advertisement,16163.29
July 24,CPM,Other opex expenses,98123.89099999995
July 24,KTP,Gross Sales,4316891.0
July 24,KTP,Net Sales,4214306.32
July 24,KTP,COGS (food +packaging),1576289.33415864
July 24,KTP,Gross margin,2638016.98584136
July 24,KTP,store Labor Cost,490886.2903225807
July 24,KTP,Utility Cost,263305.0
July 24,KTP,CAM,53100.0
July 24,KTP,Aggregator commission,480588.45
July 24,KTP,Marketing & advertisement,65740.98
July 24,KTP,Other opex expenses,124487.478
July 24,CAR,Gross Sales,1666080.0
July 24,CAR,Net Sales,1606990.56
July 24,CAR,COGS (food +packaging),629294.0852899149
July 24,CAR,Gross margin,977696.4747100852
July 24,CAR,store Labor Cost,276562.4193548387
July 24,CAR,Utility Cost,95000.0
July 24,CAR,CAM,69296.0
July 24,CAR,Aggregator commission,95363.76
July 24,CAR,Marketing & advertisement,39006.97
July 24,CAR,Other opex expenses,66499.30399999993
July 24,VEL,Gross Sales,3473475.0
July 24,VEL,Net Sales,3403364.2
July 24,VEL,COGS (food +packaging),1259166.381738995
July 24,VEL,Gross margin,2144197.818261005
July 24,VEL,store Labor Cost,426423.6451612903
July 24,VEL,Utility Cost,173298.0
July 24,VEL,CAM,
July 24,VEL,Aggregator commission,445808.8
July 24,VEL,Marketing & advertisement,90629.36
July 24,VEL,Other opex expenses,152960.6060000001
Aug 24,EGL,Gross Sales,1536288.35
Aug 24,EGL,Net Sales,1471961.25
Aug 24,EGL,COGS (food +packaging),567891.338406467
Aug 24,EGL,Gross margin,904069.911593533
Aug 24,EGL,store Labor Cost,288576.627
Aug 24,EGL,Utility Cost,73863.0
Aug 24,EGL,CAM,0.0
Aug 24,EGL,Aggregator commission,0.0
Aug 24,EGL,Marketing & advertisement,13357.7
Aug 24,EGL,Other opex expenses,136519.0570000001
Aug 24,ITPL,Gross Sales,6264147.0
Aug 24,ITPL,Net Sales,6140255.279999999
Aug 24,ITPL,COGS (food +packaging),2403680.46634
Aug 24,ITPL,Gross margin,3736574.81366
Aug 24,ITPL,store Labor Cost,658802.481
Aug 24,ITPL,Utility Cost,164111.93
Aug 24,ITPL,CAM,0.0
Aug 24,ITPL,Aggregator commission,849829.82
Aug 24,ITPL,Marketing & advertisement,174343.14
Aug 24,ITPL,Other opex expenses,189460.5699999998
Aug 24,RMZ,Gross Sales,1895287.0
Aug 24,RMZ,Net Sales,1835011.32
Aug 24,RMZ,COGS (food +packaging),683793.7961
Aug 24,RMZ,Gross margin,1151217.5239
Aug 24,RMZ,store Labor Cost,316768.694
Aug 24,RMZ,Utility Cost,60517.84
Aug 24,RMZ,CAM,18880.0
Aug 24,RMZ,Aggregator commission,112281.8
Aug 24,RMZ,Marketing & advertisement,10692.56
Aug 24,RMZ,Other opex expenses,94343.2080000001
Aug 24,KOR,Gross Sales,4744045.0
Aug 24,KOR,Net Sales,4670737.96
Aug 24,KOR,COGS (food +packaging),1648297.37309
Aug 24,KOR,Gross margin,3022440.58691
Aug 24,KOR,store Labor Cost,477591.0495
Aug 24,KOR,Utility Cost,230554.0
Aug 24,KOR,CAM,0.0
Aug 24,KOR,Aggregator commission,707971.79
Aug 24,KOR,Marketing & advertisement,43948.58
Aug 24,KOR,Other opex expenses,223225.4780000001
Aug 24,INB,Gross Sales,
Aug 24,INB,Net Sales,
Aug 24,INB,COGS (food +packaging),0.0
Aug 24,INB,Gross margin,0.0
Aug 24,INB,store Labor Cost,0.0
Aug 24,INB,Utility Cost,0.0
Aug 24,INB,CAM,0.0
Aug 24,INB,Aggregator commission,0.0
Aug 24,INB,Marketing & advertisement,
Aug 24,INB,Other opex expenses,0.0
Aug 24,DIV,Gross Sales,1847750.0
Aug 24,DIV,Net Sales,1807527.86
Aug 24,DIV,COGS (food +packaging),631119.843895
Aug 24,DIV,Gross margin,1176408.016105
Aug 24,DIV,store Labor Cost,391880.505831
Aug 24,DIV,Utility Cost,135459.0
Aug 24,DIV,CAM,21240.0
Aug 24,DIV,Aggregator commission,227297.45
Aug 24,DIV,Marketing & advertisement,26188.21
Aug 24,DIV,Other opex expenses,103574.972
Aug 24,IND,Gross Sales,8839179.65
Aug 24,IND,Net Sales,8754529.0
Aug 24,IND,COGS (food +packaging),3240521.16727
Aug 24,IND,Gross margin,5514007.83273
Aug 24,IND,store Labor Cost,806038.6701
Aug 24,IND,Utility Cost,294623.99
Aug 24,IND,CAM,0.0
Aug 24,IND,Aggregator commission,1438620.32
Aug 24,IND,Marketing & advertisement,219207.92
Aug 24,IND,Other opex expenses,293804.788
Aug 24,BAG,Gross Sales,1448858.0
Aug 24,BAG,Net Sales,1400410.54
Aug 24,BAG,COGS (food +packaging),561002.654732
Aug 24,BAG,Gross margin,839407.8852680001
Aug 24,BAG,store Labor Cost,354493.4049
Aug 24,BAG,Utility Cost,61407.0
Aug 24,BAG,CAM,41300.0
Aug 24,BAG,Aggregator commission,97302.56
Aug 24,BAG,Marketing & advertisement,25070.22
Aug 24,BAG,Other opex expenses,98519.50600000012
Aug 24,ECO-old,Gross Sales,
Aug 24,ECO-old,Net Sales,
Aug 24,ECO-old,COGS (food +packaging),0.0
Aug 24,ECO-old,Gross margin,0.0
Aug 24,ECO-old,store Labor Cost,0.0
Aug 24,ECO-old,Utility Cost,0.0
Aug 24,ECO-old,CAM,0.0
Aug 24,ECO-old,Aggregator commission,
Aug 24,ECO-old,Marketing & advertisement,0.0
Aug 24,ECO-old,Other opex expenses,0.0
Aug 24,DLF,Gross Sales,
Aug 24,DLF,Net Sales,
Aug 24,DLF,COGS (food +packaging),0.0
Aug 24,DLF,Gross margin,0.0
Aug 24,DLF,store Labor Cost,0.0
Aug 24,DLF,Utility Cost,0.0
Aug 24,DLF,CAM,0.0
Aug 24,DLF,Aggregator commission,
Aug 24,DLF,Marketing & advertisement,0.0
Aug 24,DLF,Other opex expenses,0.0
Aug 24,MAN,Gross Sales,2956704.0
Aug 24,MAN,Net Sales,2885300.76
Aug 24,MAN,COGS (food +packaging),1013073.40207
Aug 24,MAN,Gross margin,1872227.35793
Aug 24,MAN,store Labor Cost,389249.89692
Aug 24,MAN,Utility Cost,89874.0
Aug 24,MAN,CAM,0.0
Aug 24,MAN,Aggregator commission,289037.73
Aug 24,MAN,Marketing & advertisement,193705.72
Aug 24,MAN,Other opex expenses,89770.39700000014
Aug 24,ECW-old,Gross Sales,1652646.0
Aug 24,ECW-old,Net Sales,1609970.12
Aug 24,ECW-old,COGS (food +packaging),595514.1149180001
Aug 24,ECW-old,Gross margin,1014456.005082
Aug 24,ECW-old,store Labor Cost,375926.964
Aug 24,ECW-old,Utility Cost,105410.0
Aug 24,ECW-old,CAM,20355.0
Aug 24,ECW-old,Aggregator commission,159474.08
Aug 24,ECW-old,Marketing & advertisement,17737.03
Aug 24,ECW-old,Other opex expenses,98190.85099999997
Aug 24,MTP,Gross Sales,1048565.0
Aug 24,MTP,Net Sales,998637.62
Aug 24,MTP,COGS (food +packaging),425424.240966
Aug 24,MTP,Gross margin,573213.379034
Aug 24,MTP,store Labor Cost,218376.134
Aug 24,MTP,Utility Cost,81567.0
Aug 24,MTP,CAM,0.0
Aug 24,MTP,Aggregator commission,0.0
Aug 24,MTP,Marketing & advertisement,21062.58
Aug 24,MTP,Other opex expenses,80050.87400000004
Aug 24,ETV,Gross Sales,
Aug 24,ETV,Net Sales,
Aug 24,ETV,COGS (food +packaging),0.0
Aug 24,ETV,Gross margin,0.0
Aug 24,ETV,store Labor Cost,0.0
Aug 24,ETV,Utility Cost,0.0
Aug 24,ETV,CAM,0.0
Aug 24,ETV,Aggregator commission,
Aug 24,ETV,Marketing & advertisement,0.0
Aug 24,ETV,Other opex expenses,0.0
Aug 24,VIR,Gross Sales,2996973.0
Aug 24,VIR,Net Sales,2966002.66
Aug 24,VIR,COGS (food +packaging),1008408.9978
Aug 24,VIR,Gross margin,1957593.6622
Aug 24,VIR,store Labor Cost,401487.04
Aug 24,VIR,Utility Cost,113783.0
Aug 24,VIR,CAM,29500.0
Aug 24,VIR,Aggregator commission,525249.85
Aug 24,VIR,Marketing & advertisement,17814.01
Aug 24,VIR,Other opex expenses,118977.7229999999
Aug 24,Tecno,Gross Sales,
Aug 24,Tecno,Net Sales,
Aug 24,Tecno,COGS (food +packaging),0.0
Aug 24,Tecno,Gross margin,0.0
Aug 24,Tecno,store Labor Cost,0.0
Aug 24,Tecno,Utility Cost,0.0
Aug 24,Tecno,CAM,0.0
Aug 24,Tecno,Aggregator commission,0.0
Aug 24,Tecno,Marketing & advertisement,0.0
Aug 24,Tecno,Other opex expenses,0.0
Aug 24,ARK,Gross Sales,7000113.0
Aug 24,ARK,Net Sales,6925536.439999999
Aug 24,ARK,COGS (food +packaging),2286522.889507
Aug 24,ARK,Gross margin,4639013.550492999
Aug 24,ARK,store Labor Cost,518879.553635
Aug 24,ARK,Utility Cost,190826.0
Aug 24,ARK,CAM,0.0
Aug 24,ARK,Aggregator commission,1066482.46
Aug 24,ARK,Marketing & advertisement,99805.45
Aug 24,ARK,Other opex expenses,215566.9179999998
Aug 24,SIG,Gross Sales,
Aug 24,SIG,Net Sales,
Aug 24,SIG,COGS (food +packaging),0.0
Aug 24,SIG,Gross margin,0.0
Aug 24,SIG,store Labor Cost,0.0
Aug 24,SIG,Utility Cost,0.0
Aug 24,SIG,CAM,0.0
Aug 24,SIG,Aggregator commission,
Aug 24,SIG,Marketing & advertisement,0.0
Aug 24,SIG,Other opex expenses,0.0
Aug 24,HSR,Gross Sales,8860981.0
Aug 24,HSR,Net Sales,8749227.36
Aug 24,HSR,COGS (food +packaging),3026494.229838999
Aug 24,HSR,Gross margin,5722733.130161
Aug 24,HSR,store Labor Cost,679159.3132699999
Aug 24,HSR,Utility Cost,223992.0
Aug 24,HSR,CAM,0.0
Aug 24,HSR,Aggregator commission,1302744.65
Aug 24,HSR,Marketing & advertisement,48276.63
Aug 24,HSR,Other opex expenses,277324.6599999991
Aug 24,CVR,Gross Sales,1102480.0
Aug 24,CVR,Net Sales,1049981.16
Aug 24,CVR,COGS (food +packaging),372539.47827
Aug 24,CVR,Gross margin,677441.68173
Aug 24,CVR,store Labor Cost,216354.544
Aug 24,CVR,Utility Cost,82867.0
Aug 24,CVR,CAM,29500.0
Aug 24,CVR,Aggregator commission,0.0
Aug 24,CVR,Marketing & advertisement,5688.66
Aug 24,CVR,Other opex expenses,69642.11399999997
Aug 24,SJP,Gross Sales,3830596.0
Aug 24,SJP,Net Sales,3794464.28
Aug 24,SJP,COGS (food +packaging),1407753.9943
Aug 24,SJP,Gross margin,2386710.2857
Aug 24,SJP,store Labor Cost,597480.0970000001
Aug 24,SJP,Utility Cost,136501.0
Aug 24,SJP,CAM,0.0
Aug 24,SJP,Aggregator commission,654107.52
Aug 24,SJP,Marketing & advertisement,284976.55
Aug 24,SJP,Other opex expenses,178766.4200000001
Aug 24,ORW,Gross Sales,3384423.0
Aug 24,ORW,Net Sales,3269186.88
Aug 24,ORW,COGS (food +packaging),1175219.9807
Aug 24,ORW,Gross margin,2093966.8993
Aug 24,ORW,store Labor Cost,367958.76
Aug 24,ORW,Utility Cost,103000.0
Aug 24,ORW,CAM,107617.0
Aug 24,ORW,Aggregator commission,195457.57
Aug 24,ORW,Marketing & advertisement,398481.78
Aug 24,ORW,Other opex expenses,102173.8209999998
Aug 24,EST,Gross Sales,3850054.0
Aug 24,EST,Net Sales,3815385.02
Aug 24,EST,COGS (food +packaging),1286719.1528
Aug 24,EST,Gross margin,2528665.8672
Aug 24,EST,store Labor Cost,428687.2445
Aug 24,EST,Utility Cost,136678.0
Aug 24,EST,CAM,37881.0
Aug 24,EST,Aggregator commission,656788.72
Aug 24,EST,Marketing & advertisement,55133.79
Aug 24,EST,Other opex expenses,107723.3499999999
Aug 24,ORE,Gross Sales,
Aug 24,ORE,Net Sales,0.0
Aug 24,ORE,COGS (food +packaging),0.0
Aug 24,ORE,Gross margin,0.0
Aug 24,ORE,store Labor Cost,0.0
Aug 24,ORE,Utility Cost,0.0
Aug 24,ORE,CAM,0.0
Aug 24,ORE,Aggregator commission,
Aug 24,ORE,Marketing & advertisement,0.0
Aug 24,ORE,Other opex expenses,0.0
Aug 24,AUR,Gross Sales,
Aug 24,AUR,Net Sales,0.0
Aug 24,AUR,COGS (food +packaging),0.0
Aug 24,AUR,Gross margin,0.0
Aug 24,AUR,store Labor Cost,0.0
Aug 24,AUR,Utility Cost,0.0
Aug 24,AUR,CAM,0.0
Aug 24,AUR,Aggregator commission,
Aug 24,AUR,Marketing & advertisement,0.0
Aug 24,AUR,Other opex expenses,0.0
Aug 24,JPN,Gross Sales,5993290.0
Aug 24,JPN,Net Sales,5923294.3
Aug 24,JPN,COGS (food +packaging),2211400.636838
Aug 24,JPN,Gross margin,3711893.663162
Aug 24,JPN,store Labor Cost,587061.091241
Aug 24,JPN,Utility Cost,206011.0
Aug 24,JPN,CAM,0.0
Aug 24,JPN,Aggregator commission,888082.21
Aug 24,JPN,Marketing & advertisement,221266.25
Aug 24,JPN,Other opex expenses,220153.4670000001
Aug 24,JPC,Gross Sales,
Aug 24,JPC,Net Sales,0.0
Aug 24,JPC,COGS (food +packaging),0.0
Aug 24,JPC,Gross margin,0.0
Aug 24,JPC,store Labor Cost,0.0
Aug 24,JPC,Utility Cost,0.0
Aug 24,JPC,CAM,0.0
Aug 24,JPC,Aggregator commission,
Aug 24,JPC,Marketing & advertisement,0.0
Aug 24,JPC,Other opex expenses,0.0
Aug 24,PTP,Gross Sales,1568920.0
Aug 24,PTP,Net Sales,1542919.32
Aug 24,PTP,COGS (food +packaging),682710.5691519999
Aug 24,PTP,Gross margin,860208.7508480002
Aug 24,PTP,store Labor Cost,305934.798608
Aug 24,PTP,Utility Cost,58000.0
Aug 24,PTP,CAM,17700.0
Aug 24,PTP,Aggregator commission,235427.4
Aug 24,PTP,Marketing & advertisement,178561.91
Aug 24,PTP,Other opex expenses,135410.53
Aug 24,SEC,Gross Sales,
Aug 24,SEC,Net Sales,0.0
Aug 24,SEC,COGS (food +packaging),0.0
Aug 24,SEC,Gross margin,0.0
Aug 24,SEC,store Labor Cost,0.0
Aug 24,SEC,Utility Cost,0.0
Aug 24,SEC,CAM,0.0
Aug 24,SEC,Aggregator commission,
Aug 24,SEC,Marketing & advertisement,0.0
Aug 24,SEC,Other opex expenses,0.0
Aug 24,SYH,Gross Sales,5479698.0
Aug 24,SYH,Net Sales,5429689.92
Aug 24,SYH,COGS (food +packaging),2054775.198208
Aug 24,SYH,Gross margin,3374914.721792
Aug 24,SYH,store Labor Cost,563702.0922000001
Aug 24,SYH,Utility Cost,214927.0
Aug 24,SYH,CAM,0.0
Aug 24,SYH,Aggregator commission,894948.3
Aug 24,SYH,Marketing & advertisement,114765.34
Aug 24,SYH,Other opex expenses,159522.0680000003
Aug 24,ETF,Gross Sales,2220674.0
Aug 24,ETF,Net Sales,2114927.66
Aug 24,ETF,COGS (food +packaging),841433.2595619999
Aug 24,ETF,Gross margin,1273494.400438
Aug 24,ETF,store Labor Cost,325009.9099
Aug 24,ETF,Utility Cost,67929.0
Aug 24,ETF,CAM,0.0
Aug 24,ETF,Aggregator commission,0.0
Aug 24,ETF,Marketing & advertisement,9434.8
Aug 24,ETF,Other opex expenses,95677.88090000009
Aug 24,GSC,Gross Sales,1585923.0
Aug 24,GSC,Net Sales,1510403.40952381
Aug 24,GSC,COGS (food +packaging),601588.6455379999
Aug 24,GSC,Gross margin,908814.7639858096
Aug 24,GSC,store Labor Cost,306461.936
Aug 24,GSC,Utility Cost,0.0
Aug 24,GSC,CAM,0.0
Aug 24,GSC,Aggregator commission,0.0
Aug 24,GSC,Marketing & advertisement,1772.67
Aug 24,GSC,Other opex expenses,272882.86
Aug 24,PRI,Gross Sales,
Aug 24,PRI,Net Sales,0.0
Aug 24,PRI,COGS (food +packaging),0.0
Aug 24,PRI,Gross margin,0.0
Aug 24,PRI,store Labor Cost,0.0
Aug 24,PRI,Utility Cost,0.0
Aug 24,PRI,CAM,0.0
Aug 24,PRI,Aggregator commission,0.0
Aug 24,PRI,Marketing & advertisement,0.0
Aug 24,PRI,Other opex expenses,0.0
Aug 24,ECN,Gross Sales,2499608.0
Aug 24,ECN,Net Sales,2446196.03
Aug 24,ECN,COGS (food +packaging),832955.653334
Aug 24,ECN,Gross margin,1613240.376666
Aug 24,ECN,store Labor Cost,362011.839
Aug 24,ECN,Utility Cost,111306.0
Aug 24,ECN,CAM,45533.33
Aug 24,ECN,Aggregator commission,283903.7
Aug 24,ECN,Marketing & advertisement,3412.41
Aug 24,ECN,Other opex expenses,130708.634
Aug 24,RGA,Gross Sales,2086262.0
Aug 24,RGA,Net Sales,2062553.94
Aug 24,RGA,COGS (food +packaging),708175.6622
Aug 24,RGA,Gross margin,1354378.2778
Aug 24,RGA,store Labor Cost,304912.737
Aug 24,RGA,Utility Cost,89993.0
Aug 24,RGA,CAM,26432.0
Aug 24,RGA,Aggregator commission,291871.16
Aug 24,RGA,Marketing & advertisement,6589.06
Aug 24,RGA,Other opex expenses,113993.961
Aug 24,KNP,Gross Sales,2888569.0
Aug 24,KNP,Net Sales,2848590.22
Aug 24,KNP,COGS (food +packaging),1029497.732258
Aug 24,KNP,Gross margin,1819092.487742
Aug 24,KNP,store Labor Cost,427410.494
Aug 24,KNP,Utility Cost,127685.0
Aug 24,KNP,CAM,
Aug 24,KNP,Aggregator commission,451947.12
Aug 24,KNP,Marketing & advertisement,222052.59
Aug 24,KNP,Other opex expenses,150863.958
Aug 24,KCK,Gross Sales,5035014.0
Aug 24,KCK,Net Sales,5032996.32
Aug 24,KCK,COGS (food +packaging),1800068.122807
Aug 24,KCK,Gross margin,3232928.197193
Aug 24,KCK,store Labor Cost,377318.733716
Aug 24,KCK,Utility Cost,166005.0
Aug 24,KCK,CAM,0.0
Aug 24,KCK,Aggregator commission,1092206.82
Aug 24,KCK,Marketing & advertisement,80856.82
Aug 24,KCK,Other opex expenses,174034.492
Aug 24,BVG,Gross Sales,3898535.0
Aug 24,BVG,Net Sales,3839552.02
Aug 24,BVG,COGS (food +packaging),1312729.843336
Aug 24,BVG,Gross margin,2526822.176664
Aug 24,BVG,store Labor Cost,485684.5022
Aug 24,BVG,Utility Cost,116494.0
Aug 24,BVG,CAM,11800.0
Aug 24,BVG,Aggregator commission,527791.31
Aug 24,BVG,Marketing & advertisement,37992.18
Aug 24,BVG,Other opex expenses,160759.0249999999
Aug 24,CLA,Gross Sales,3368599.0
Aug 24,CLA,Net Sales,3365992.38
Aug 24,CLA,COGS (food +packaging),1316841.074513
Aug 24,CLA,Gross margin,2049151.305487
Aug 24,CLA,store Labor Cost,377866.846
Aug 24,CLA,Utility Cost,126855.0
Aug 24,CLA,CAM,0.0
Aug 24,CLA,Aggregator commission,651846.85
Aug 24,CLA,Marketing & advertisement,57498.27
Aug 24,CLA,Other opex expenses,162163.78
Aug 24,IBC,Gross Sales,1583246.0
Aug 24,IBC,Net Sales,1548392.76
Aug 24,IBC,COGS (food +packaging),569990.698556
Aug 24,IBC,Gross margin,978402.061444
Aug 24,IBC,store Labor Cost,272892.7049
Aug 24,IBC,Utility Cost,87533.0
Aug 24,IBC,CAM,0.0
Aug 24,IBC,Aggregator commission,152698.96
Aug 24,IBC,Marketing & advertisement,39255.26
Aug 24,IBC,Other opex expenses,78760.77399999995
Aug 24,BTG,Gross Sales,3507565.0
Aug 24,BTG,Net Sales,3464193.84
Aug 24,BTG,COGS (food +packaging),1158705.809075
Aug 24,BTG,Gross margin,2305488.030925
Aug 24,BTG,store Labor Cost,359489.258
Aug 24,BTG,Utility Cost,38304.0
Aug 24,BTG,CAM,26019.0
Aug 24,BTG,Aggregator commission,563306.79
Aug 24,BTG,Marketing & advertisement,5157.66
Aug 24,BTG,Other opex expenses,144503.963
Aug 24,ECT,Gross Sales,4222719.0
Aug 24,ECT,Net Sales,4164838.32
Aug 24,ECT,COGS (food +packaging),1491799.021051
Aug 24,ECT,Gross margin,2673039.298949
Aug 24,ECT,store Labor Cost,427109.885
Aug 24,ECT,Utility Cost,174256.8
Aug 24,ECT,CAM,0.0
Aug 24,ECT,Aggregator commission,608868.38
Aug 24,ECT,Marketing & advertisement,70002.15
Aug 24,ECT,Other opex expenses,197931.982
Aug 24,RRR,Gross Sales,2993482.0
