Month,Metric,Store,Amount
May 2024,Utility Cost,ECT,1.7
May 2024,Rent ,ECT,1.6
May 2024,CAM,ECT,0.0
May 2024,Aggregator commission,ECT,6.0
May 2024,Marketing & advertisement,ECT,1.6
May 2024,Other opex expenses,ECT,1.8
May 2024,Total outlet expenses,ECT,17.3
May 2024,Outlet EBITDA,ECT,5.8
Jun 2024,Gross Sales,ECT,38.5
Jun 2024,GST,ECT,0.5
Jun 2024,Net Sales,ECT,38.0
Jun 2024,COGS (food +packaging),ECT,15.7
Jun 2024,Gross margin,ECT,22.2
Jun 2024,store Labor Cost,ECT,4.5
Jun 2024,Utility Cost,ECT,1.9
Jun 2024,Rent ,ECT,1.6
Jun 2024,CAM,ECT,0.0
Jun 2024,Aggregator commission,ECT,5.8
Jun 2024,Marketing & advertisement,ECT,0.8
Jun 2024,Other opex expenses,ECT,1.6
Jun 2024,Total outlet expenses,ECT,16.2
Jun 2024,Outlet EBITDA,ECT,6.0
Jul 2024,Gross Sales,ECT,39.2
Jul 2024,GST,ECT,0.5
Jul 2024,Net Sales,ECT,38.7
Jul 2024,COGS (food +packaging),ECT,15.5
Jul 2024,Gross margin,ECT,23.2
Jul 2024,store Labor Cost,ECT,4.1
Jul 2024,Utility Cost,ECT,1.6
Jul 2024,Rent ,ECT,1.6
Jul 2024,CAM,ECT,0.0
Jul 2024,Aggregator commission,ECT,5.8
Jul 2024,Marketing & advertisement,ECT,0.8
Jul 2024,Other opex expenses,ECT,1.6
Jul 2024,Total outlet expenses,ECT,15.5
Jul 2024,Outlet EBITDA,ECT,7.7
Aug 2024,Gross Sales,ECT,42.2
Aug 2024,GST,ECT,0.6
Aug 2024,Net Sales,ECT,41.6
Aug 2024,COGS (food +packaging),ECT,14.9
Aug 2024,Gross margin,ECT,26.7
Aug 2024,store Labor Cost,ECT,4.3
Aug 2024,Utility Cost,ECT,1.7
Aug 2024,Rent ,ECT,1.6
Aug 2024,CAM,ECT,0.0
Aug 2024,Aggregator commission,ECT,6.1
Aug 2024,Marketing & advertisement,ECT,0.7
Aug 2024,Other opex expenses,ECT,2.0
Aug 2024,Total outlet expenses,ECT,16.4
Aug 2024,Outlet EBITDA,ECT,10.3
May 2025,Gross Sales,ECT,39.2
May 2025,GST,ECT,0.6
May 2025,Net Sales,ECT,38.6
May 2025,COGS (food +packaging),ECT,13.8
May 2025,Gross margin,ECT,24.7
May 2025,store Labor Cost,ECT,4.4
May 2025,Utility Cost,ECT,2.0
May 2025,Rent ,ECT,2.1
May 2025,CAM,ECT,0.0
May 2025,Aggregator commission,ECT,5.5
May 2025,Marketing & advertisement,ECT,1.9
May 2025,Other opex expenses,ECT,1.7
May 2025,Total outlet expenses,ECT,17.6
May 2025,Outlet EBITDA,ECT,7.2
Apr 2024,Gross Sales,RRR,24.2
Apr 2024,GST,RRR,0.5
Apr 2024,Net Sales,RRR,23.8
Apr 2024,COGS (food +packaging),RRR,9.2
Apr 2024,Gross margin,RRR,14.5
Apr 2024,store Labor Cost,RRR,3.5
Apr 2024,Utility Cost,RRR,1.1
Apr 2024,Rent ,RRR,2.1
Apr 2024,CAM,RRR,0.4
Apr 2024,Aggregator commission,RRR,3.2
Apr 2024,Marketing & advertisement,RRR,0.6
Apr 2024,Other opex expenses,RRR,1.2
Apr 2024,Total outlet expenses,RRR,12.0
Apr 2024,Outlet EBITDA,RRR,2.5
May 2024,Gross Sales,RRR,23.3
May 2024,GST,RRR,0.4
May 2024,Net Sales,RRR,22.9
May 2024,COGS (food +packaging),RRR,8.7
May 2024,Gross margin,RRR,14.2
May 2024,store Labor Cost,RRR,3.6
May 2024,Utility Cost,RRR,1.1
May 2024,Rent ,RRR,2.1
May 2024,CAM,RRR,0.4
May 2024,Aggregator commission,RRR,3.0
May 2024,Marketing & advertisement,RRR,0.8
May 2024,Other opex expenses,RRR,1.3
May 2024,Total outlet expenses,RRR,12.4
May 2024,Outlet EBITDA,RRR,1.8
Jun 2024,Gross Sales,RRR,23.9
Jun 2024,GST,RRR,0.4
Jun 2024,Net Sales,RRR,23.5
Jun 2024,COGS (food +packaging),RRR,10.3
Jun 2024,Gross margin,RRR,13.2
Jun 2024,store Labor Cost,RRR,3.2
Jun 2024,Utility Cost,RRR,1.0
Jun 2024,Rent ,RRR,2.1
Jun 2024,CAM,RRR,0.4
Jun 2024,Aggregator commission,RRR,3.2
Jun 2024,Marketing & advertisement,RRR,0.5
Jun 2024,Other opex expenses,RRR,1.2
Jun 2024,Total outlet expenses,RRR,11.6
Jun 2024,Outlet EBITDA,RRR,1.6
Jul 2024,Gross Sales,RRR,25.7
Jul 2024,GST,RRR,0.4
Jul 2024,Net Sales,RRR,25.2
Jul 2024,COGS (food +packaging),RRR,9.7
Jul 2024,Gross margin,RRR,15.6
Jul 2024,store Labor Cost,RRR,3.3
Jul 2024,Utility Cost,RRR,1.0
Jul 2024,Rent ,RRR,2.1
Jul 2024,CAM,RRR,0.4
Jul 2024,Aggregator commission,RRR,3.3
Jul 2024,Marketing & advertisement,RRR,0.3
Jul 2024,Other opex expenses,RRR,1.2
Jul 2024,Total outlet expenses,RRR,11.8
Jul 2024,Outlet EBITDA,RRR,3.8
Aug 2024,Gross Sales,RRR,29.9
Aug 2024,GST,RRR,0.4
Aug 2024,Net Sales,RRR,29.5
Aug 2024,COGS (food +packaging),RRR,10.4
Aug 2024,Gross margin,RRR,19.1
Aug 2024,store Labor Cost,RRR,3.9
Aug 2024,Utility Cost,RRR,1.1
Aug 2024,Rent ,RRR,2.1
Aug 2024,CAM,RRR,0.4
Aug 2024,Aggregator commission,RRR,3.9
Aug 2024,Marketing & advertisement,RRR,0.4
Aug 2024,Other opex expenses,RRR,1.2
Aug 2024,Total outlet expenses,RRR,13.0
Aug 2024,Outlet EBITDA,RRR,6.1
May 2025,Gross Sales,RRR,34.7
May 2025,GST,RRR,0.6
May 2025,Net Sales,RRR,34.1
May 2025,COGS (food +packaging),RRR,11.0
May 2025,Gross margin,RRR,23.2
May 2025,store Labor Cost,RRR,3.7
May 2025,Utility Cost,RRR,1.1
May 2025,Rent ,RRR,2.2
May 2025,CAM,RRR,0.5
May 2025,Aggregator commission,RRR,4.6
May 2025,Marketing & advertisement,RRR,1.4
May 2025,Other opex expenses,RRR,1.3
May 2025,Total outlet expenses,RRR,14.8
May 2025,Outlet EBITDA,RRR,8.4
Apr 2024,Gross Sales,SHV,28.2
Apr 2024,GST,SHV,0.4
Apr 2024,Net Sales,SHV,27.8
Apr 2024,COGS (food +packaging),SHV,10.5
Apr 2024,Gross margin,SHV,17.3
Apr 2024,store Labor Cost,SHV,3.1
Apr 2024,Utility Cost,SHV,1.1
Apr 2024,Rent ,SHV,1.4
Apr 2024,CAM,SHV,0.1
Apr 2024,Aggregator commission,SHV,4.4
Apr 2024,Marketing & advertisement,SHV,1.1
Apr 2024,Other opex expenses,SHV,1.1
Apr 2024,Total outlet expenses,SHV,12.5
Apr 2024,Outlet EBITDA,SHV,4.8
May 2024,Gross Sales,SHV,30.1
May 2024,GST,SHV,0.4
May 2024,Net Sales,SHV,29.7
May 2024,COGS (food +packaging),SHV,10.7
May 2024,Gross margin,SHV,19.0
May 2024,store Labor Cost,SHV,3.8
May 2024,Utility Cost,SHV,1.2
May 2024,Rent ,SHV,1.4
May 2024,CAM,SHV,0.1
May 2024,Aggregator commission,SHV,4.8
May 2024,Marketing & advertisement,SHV,1.3
May 2024,Other opex expenses,SHV,1.4
May 2024,Total outlet expenses,SHV,14.0
May 2024,Outlet EBITDA,SHV,5.0
Jun 2024,Gross Sales,SHV,30.2
Jun 2024,GST,SHV,0.4
Jun 2024,Net Sales,SHV,29.8
Jun 2024,COGS (food +packaging),SHV,10.8
Jun 2024,Gross margin,SHV,19.0
Jun 2024,store Labor Cost,SHV,4.3
Jun 2024,Utility Cost,SHV,1.1
Jun 2024,Rent ,SHV,1.4
Jun 2024,CAM,SHV,0.1
Jun 2024,Aggregator commission,SHV,4.7
Jun 2024,Marketing & advertisement,SHV,0.5
Jun 2024,Other opex expenses,SHV,1.3
Jun 2024,Total outlet expenses,SHV,13.4
Jun 2024,Outlet EBITDA,SHV,5.6
Jul 2024,Gross Sales,SHV,30.4
Jul 2024,GST,SHV,0.4
Jul 2024,Net Sales,SHV,30.0
Jul 2024,COGS (food +packaging),SHV,10.6
Jul 2024,Gross margin,SHV,19.4
Jul 2024,store Labor Cost,SHV,4.5
Jul 2024,Utility Cost,SHV,0.9
Jul 2024,Rent ,SHV,1.4
Jul 2024,CAM,SHV,0.1
Jul 2024,Aggregator commission,SHV,4.6
Jul 2024,Marketing & advertisement,SHV,0.5
Jul 2024,Other opex expenses,SHV,1.6
Jul 2024,Total outlet expenses,SHV,13.7
Jul 2024,Outlet EBITDA,SHV,5.7
Aug 2024,Gross Sales,SHV,31.6
Aug 2024,GST,SHV,0.4
Aug 2024,Net Sales,SHV,31.2
Aug 2024,COGS (food +packaging),SHV,11.0
Aug 2024,Gross margin,SHV,20.2
Aug 2024,store Labor Cost,SHV,4.0
Aug 2024,Utility Cost,SHV,1.1
Aug 2024,Rent ,SHV,1.6
Aug 2024,CAM,SHV,0.1
Aug 2024,Aggregator commission,SHV,4.8
Aug 2024,Marketing & advertisement,SHV,0.8
Aug 2024,Other opex expenses,SHV,1.3
Aug 2024,Total outlet expenses,SHV,13.7
Aug 2024,Outlet EBITDA,SHV,6.5
May 2025,Gross Sales,SHV,34.6
May 2025,GST,SHV,0.6
May 2025,Net Sales,SHV,34.0
May 2025,COGS (food +packaging),SHV,11.4
May 2025,Gross margin,SHV,22.6
May 2025,store Labor Cost,SHV,4.5
May 2025,Utility Cost,SHV,1.3
May 2025,Rent ,SHV,1.5
May 2025,CAM,SHV,0.2
May 2025,Aggregator commission,SHV,4.6
May 2025,Marketing & advertisement,SHV,1.2
May 2025,Other opex expenses,SHV,1.6
May 2025,Total outlet expenses,SHV,14.8
May 2025,Outlet EBITDA,SHV,7.8
Apr 2024,Gross Sales,DCB,7.4
Apr 2024,GST,DCB,0.0
Apr 2024,Net Sales,DCB,7.4
Apr 2024,COGS (food +packaging),DCB,2.7
Apr 2024,Gross margin,DCB,4.7
Apr 2024,store Labor Cost,DCB,1.9
Apr 2024,Utility Cost,DCB,0.0
Apr 2024,Rent ,DCB,0.0
Apr 2024,CAM,DCB,0.0
Apr 2024,Aggregator commission,DCB,0.0
Apr 2024,Marketing & advertisement,DCB,0.0
Apr 2024,Other opex expenses,DCB,1.2
Apr 2024,Total outlet expenses,DCB,3.1
Apr 2024,Outlet EBITDA,DCB,1.6
May 2024,Gross Sales,DCB,13.7
May 2024,GST,DCB,0.0
May 2024,Net Sales,DCB,13.7
May 2024,COGS (food +packaging),DCB,6.0
May 2024,Gross margin,DCB,7.6
May 2024,store Labor Cost,DCB,2.7
May 2024,Utility Cost,DCB,0.0
May 2024,Rent ,DCB,0.0
May 2024,CAM,DCB,0.0
May 2024,Aggregator commission,DCB,0.0
May 2024,Marketing & advertisement,DCB,0.1
May 2024,Other opex expenses,DCB,1.4
May 2024,Total outlet expenses,DCB,4.2
May 2024,Outlet EBITDA,DCB,3.4
Jun 2024,Gross Sales,DCB,11.9
Jun 2024,GST,DCB,0.0
Jun 2024,Net Sales,DCB,11.9
Jun 2024,COGS (food +packaging),DCB,5.5
Jun 2024,Gross margin,DCB,6.4
Jun 2024,store Labor Cost,DCB,2.9
Jun 2024,Utility Cost,DCB,0.0
Jun 2024,Rent ,DCB,0.0
Jun 2024,CAM,DCB,0.0
Jun 2024,Aggregator commission,DCB,0.0
Jun 2024,Marketing & advertisement,DCB,0.1
Jun 2024,Other opex expenses,DCB,1.4
Jun 2024,Total outlet expenses,DCB,4.3
Jun 2024,Outlet EBITDA,DCB,2.1
Jul 2024,Gross Sales,DCB,14.6
Jul 2024,GST,DCB,0.0
Jul 2024,Net Sales,DCB,14.6
Jul 2024,COGS (food +packaging),DCB,6.4
Jul 2024,Gross margin,DCB,8.2
Jul 2024,store Labor Cost,DCB,3.1
Jul 2024,Utility Cost,DCB,0.0
Jul 2024,Rent ,DCB,0.0
Jul 2024,CAM,DCB,0.0
Jul 2024,Aggregator commission,DCB,0.0
Jul 2024,Marketing & advertisement,DCB,0.0
Jul 2024,Other opex expenses,DCB,1.8
Jul 2024,Total outlet expenses,DCB,5.0
Jul 2024,Outlet EBITDA,DCB,3.3
Aug 2024,Gross Sales,DCB,14.1
Aug 2024,GST,DCB,0.0
Aug 2024,Net Sales,DCB,14.1
Aug 2024,COGS (food +packaging),DCB,5.8
Aug 2024,Gross margin,DCB,8.4
Aug 2024,store Labor Cost,DCB,3.6
Aug 2024,Utility Cost,DCB,0.0
Aug 2024,Rent ,DCB,0.0
Aug 2024,CAM,DCB,0.0
Aug 2024,Aggregator commission,DCB,0.0
Aug 2024,Marketing & advertisement,DCB,0.0
Aug 2024,Other opex expenses,DCB,1.4
Aug 2024,Total outlet expenses,DCB,5.0
Aug 2024,Outlet EBITDA,DCB,3.4
May 2025,Gross Sales,DCB,14.7
May 2025,GST,DCB,0.0
May 2025,Net Sales,DCB,14.7
May 2025,COGS (food +packaging),DCB,6.2
May 2025,Gross margin,DCB,8.4
May 2025,store Labor Cost,DCB,2.8
May 2025,Utility Cost,DCB,0.0
May 2025,Rent ,DCB,0.0
May 2025,CAM,DCB,0.0
May 2025,Aggregator commission,DCB,0.0
May 2025,Marketing & advertisement,DCB,0.0
May 2025,Other opex expenses,DCB,2.9
May 2025,Total outlet expenses,DCB,5.7
May 2025,Outlet EBITDA,DCB,2.7
Apr 2024,Gross Sales,VBP,49.1
Apr 2024,GST,VBP,0.7
Apr 2024,Net Sales,VBP,48.4
Apr 2024,COGS (food +packaging),VBP,18.4
Apr 2024,Gross margin,VBP,30.0
Apr 2024,store Labor Cost,VBP,4.0
Apr 2024,Utility Cost,VBP,1.0
Apr 2024,Rent ,VBP,2.7
Apr 2024,CAM,VBP,0.5
Apr 2024,Aggregator commission,VBP,7.7
Apr 2024,Marketing & advertisement,VBP,1.2
Apr 2024,Other opex expenses,VBP,1.6
Apr 2024,Total outlet expenses,VBP,18.7
Apr 2024,Outlet EBITDA,VBP,11.3
May 2024,Gross Sales,VBP,55.1
May 2024,GST,VBP,0.8
May 2024,Net Sales,VBP,54.3
May 2024,COGS (food +packaging),VBP,21.0
May 2024,Gross margin,VBP,33.3
May 2024,store Labor Cost,VBP,3.7
May 2024,Utility Cost,VBP,1.1
May 2024,Rent ,VBP,2.8
May 2024,CAM,VBP,0.5
May 2024,Aggregator commission,VBP,8.9
May 2024,Marketing & advertisement,VBP,1.7
May 2024,Other opex expenses,VBP,2.1
May 2024,Total outlet expenses,VBP,20.6
May 2024,Outlet EBITDA,VBP,12.6
Jun 2024,Gross Sales,VBP,53.5
Jun 2024,GST,VBP,0.7
Jun 2024,Net Sales,VBP,52.8
Jun 2024,COGS (food +packaging),VBP,21.5
Jun 2024,Gross margin,VBP,31.3
Jun 2024,store Labor Cost,VBP,4.1
Jun 2024,Utility Cost,VBP,1.0
Jun 2024,Rent ,VBP,2.7
Jun 2024,CAM,VBP,0.5
Jun 2024,Aggregator commission,VBP,8.8
Jun 2024,Marketing & advertisement,VBP,1.0
Jun 2024,Other opex expenses,VBP,1.5
Jun 2024,Total outlet expenses,VBP,19.6
Jun 2024,Outlet EBITDA,VBP,11.7
Jul 2024,Gross Sales,VBP,53.5
Jul 2024,GST,VBP,0.7
Jul 2024,Net Sales,VBP,52.8
Jul 2024,COGS (food +packaging),VBP,21.8
Jul 2024,Gross margin,VBP,31.1
Jul 2024,store Labor Cost,VBP,4.1
Jul 2024,Utility Cost,VBP,1.4
Jul 2024,Rent ,VBP,2.7
Jul 2024,CAM,VBP,0.5
Jul 2024,Aggregator commission,VBP,8.8
Jul 2024,Marketing & advertisement,VBP,0.8
Jul 2024,Other opex expenses,VBP,1.8
Jul 2024,Total outlet expenses,VBP,20.0
Jul 2024,Outlet EBITDA,VBP,11.1
Aug 2024,Gross Sales,VBP,54.5
Aug 2024,GST,VBP,0.7
Aug 2024,Net Sales,VBP,53.8
Aug 2024,COGS (food +packaging),VBP,21.9
Aug 2024,Gross margin,VBP,31.9
Aug 2024,store Labor Cost,VBP,4.1
Aug 2024,Utility Cost,VBP,1.1
Aug 2024,Rent ,VBP,2.7
Aug 2024,CAM,VBP,0.5
Aug 2024,Aggregator commission,VBP,9.1
Aug 2024,Marketing & advertisement,VBP,0.5
Aug 2024,Other opex expenses,VBP,1.7
Aug 2024,Total outlet expenses,VBP,19.7
Aug 2024,Outlet EBITDA,VBP,12.3
May 2025,Gross Sales,VBP,81.0
May 2025,GST,VBP,0.9
May 2025,Net Sales,VBP,80.2
May 2025,COGS (food +packaging),VBP,28.5
May 2025,Gross margin,VBP,51.7
May 2025,store Labor Cost,VBP,6.2
May 2025,Utility Cost,VBP,1.3
May 2025,Rent ,VBP,3.0
May 2025,CAM,VBP,0.8
May 2025,Aggregator commission,VBP,13.9
May 2025,Marketing & advertisement,VBP,1.5
May 2025,Other opex expenses,VBP,2.9
May 2025,Total outlet expenses,VBP,29.7
May 2025,Outlet EBITDA,VBP,22.1
Apr 2024,Gross Sales,ADM,66.8
Apr 2024,GST,ADM,0.5
Apr 2024,Net Sales,ADM,66.3
Apr 2024,COGS (food +packaging),ADM,24.9
Apr 2024,Gross margin,ADM,41.4
Apr 2024,store Labor Cost,ADM,6.9
Apr 2024,Utility Cost,ADM,1.4
Apr 2024,Rent ,ADM,4.6
Apr 2024,CAM,ADM,1.1
Apr 2024,Aggregator commission,ADM,12.3
Apr 2024,Marketing & advertisement,ADM,0.7
Apr 2024,Other opex expenses,ADM,2.3
Apr 2024,Total outlet expenses,ADM,29.3
Apr 2024,Outlet EBITDA,ADM,12.1
May 2024,Gross Sales,ADM,78.1
May 2024,GST,ADM,0.6
May 2024,Net Sales,ADM,77.5
May 2024,COGS (food +packaging),ADM,30.4
May 2024,Gross margin,ADM,47.0
May 2024,store Labor Cost,ADM,6.4
May 2024,Utility Cost,ADM,1.4
May 2024,Rent ,ADM,5.0
May 2024,CAM,ADM,1.1
May 2024,Aggregator commission,ADM,14.6
May 2024,Marketing & advertisement,ADM,0.8
May 2024,Other opex expenses,ADM,2.3
May 2024,Total outlet expenses,ADM,31.7
May 2024,Outlet EBITDA,ADM,15.4
Jun 2024,Gross Sales,ADM,81.3
Jun 2024,GST,ADM,0.6
Jun 2024,Net Sales,ADM,80.7
Jun 2024,COGS (food +packaging),ADM,33.2
Jun 2024,Gross margin,ADM,47.5
Jun 2024,store Labor Cost,ADM,6.5
Jun 2024,Utility Cost,ADM,1.4
Jun 2024,Rent ,ADM,5.1
Jun 2024,CAM,ADM,1.1
Jun 2024,Aggregator commission,ADM,15.2
Jun 2024,Marketing & advertisement,ADM,0.7
Jun 2024,Other opex expenses,ADM,2.3
Jun 2024,Total outlet expenses,ADM,32.4
Jun 2024,Outlet EBITDA,ADM,15.2
Jul 2024,Gross Sales,ADM,82.3
Jul 2024,GST,ADM,0.6
Jul 2024,Net Sales,ADM,81.7
Jul 2024,COGS (food +packaging),ADM,34.5
Jul 2024,Gross margin,ADM,47.2
Jul 2024,store Labor Cost,ADM,6.3
Jul 2024,Utility Cost,ADM,1.5
Jul 2024,Rent ,ADM,5.1
Jul 2024,CAM,ADM,1.2
Jul 2024,Aggregator commission,ADM,15.6
Jul 2024,Marketing & advertisement,ADM,0.8
Jul 2024,Other opex expenses,ADM,2.4
Jul 2024,Total outlet expenses,ADM,32.9
Jul 2024,Outlet EBITDA,ADM,14.3
Aug 2024,Gross Sales,ADM,91.1
Aug 2024,GST,ADM,0.6
Aug 2024,Net Sales,ADM,90.5
Aug 2024,COGS (food +packaging),ADM,36.6
Aug 2024,Gross margin,ADM,53.9
Aug 2024,store Labor Cost,ADM,6.2
Aug 2024,Utility Cost,ADM,1.7
Aug 2024,Rent ,ADM,5.0
Aug 2024,CAM,ADM,1.2
Aug 2024,Aggregator commission,ADM,17.3
Aug 2024,Marketing & advertisement,ADM,0.4
Aug 2024,Other opex expenses,ADM,2.3
Aug 2024,Total outlet expenses,ADM,34.1
Aug 2024,Outlet EBITDA,ADM,19.8
May 2025,Gross Sales,ADM,103.0
May 2025,GST,ADM,0.8
May 2025,Net Sales,ADM,102.2
May 2025,COGS (food +packaging),ADM,37.3
May 2025,Gross margin,ADM,65.0
May 2025,store Labor Cost,ADM,6.4
May 2025,Utility Cost,ADM,1.6
May 2025,Rent ,ADM,5.7
May 2025,CAM,ADM,1.2
May 2025,Aggregator commission,ADM,19.1
May 2025,Marketing & advertisement,ADM,1.4
May 2025,Other opex expenses,ADM,2.7
May 2025,Total outlet expenses,ADM,38.2
May 2025,Outlet EBITDA,ADM,26.8
Apr 2024,Gross Sales,SFC,45.1
Apr 2024,GST,SFC,0.0
Apr 2024,Net Sales,SFC,45.1
Apr 2024,COGS (food +packaging),SFC,16.8
Apr 2024,Gross margin,SFC,28.3
Apr 2024,store Labor Cost,SFC,3.5
Apr 2024,Utility Cost,SFC,0.6
Apr 2024,Rent ,SFC,0.5
Apr 2024,CAM,SFC,0.1
Apr 2024,Aggregator commission,SFC,9.9
Apr 2024,Marketing & advertisement,SFC,1.3
Apr 2024,Other opex expenses,SFC,1.6
Apr 2024,Total outlet expenses,SFC,17.5
Apr 2024,Outlet EBITDA,SFC,10.8
May 2024,Gross Sales,SFC,52.8
May 2024,GST,SFC,0.0
May 2024,Net Sales,SFC,52.8
May 2024,COGS (food +packaging),SFC,20.9
May 2024,Gross margin,SFC,31.9
May 2024,store Labor Cost,SFC,4.0
May 2024,Utility Cost,SFC,0.7
May 2024,Rent ,SFC,0.5
May 2024,CAM,SFC,0.1
May 2024,Aggregator commission,SFC,11.8
May 2024,Marketing & advertisement,SFC,1.7
May 2024,Other opex expenses,SFC,1.9
May 2024,Total outlet expenses,SFC,20.5
May 2024,Outlet EBITDA,SFC,11.4
Jun 2024,Gross Sales,SFC,50.1
Jun 2024,GST,SFC,0.0
Jun 2024,Net Sales,SFC,50.1
Jun 2024,COGS (food +packaging),SFC,21.3
Jun 2024,Gross margin,SFC,28.8
Jun 2024,store Labor Cost,SFC,3.6
Jun 2024,Utility Cost,SFC,1.3
Jun 2024,Rent ,SFC,0.5
Jun 2024,CAM,SFC,0.1
Jun 2024,Aggregator commission,SFC,11.0
Jun 2024,Marketing & advertisement,SFC,1.0
Jun 2024,Other opex expenses,SFC,2.1
Jun 2024,Total outlet expenses,SFC,19.4
Jun 2024,Outlet EBITDA,SFC,9.4
Jul 2024,Gross Sales,SFC,49.6
Jul 2024,GST,SFC,0.0
Jul 2024,Net Sales,SFC,49.6
Jul 2024,COGS (food +packaging),SFC,19.9
Jul 2024,Gross margin,SFC,29.8
Jul 2024,store Labor Cost,SFC,3.5
Jul 2024,Utility Cost,SFC,1.0
Jul 2024,Rent ,SFC,0.5
Jul 2024,CAM,SFC,0.1
Jul 2024,Aggregator commission,SFC,10.7
Jul 2024,Marketing & advertisement,SFC,0.8
Jul 2024,Other opex expenses,SFC,2.4
Jul 2024,Total outlet expenses,SFC,19.1
Jul 2024,Outlet EBITDA,SFC,10.7
Aug 2024,Gross Sales,SFC,44.6
Aug 2024,GST,SFC,0.0
Aug 2024,Net Sales,SFC,44.6
Aug 2024,COGS (food +packaging),SFC,17.9
Aug 2024,Gross margin,SFC,26.8
Aug 2024,store Labor Cost,SFC,2.9
Aug 2024,Utility Cost,SFC,1.1
Aug 2024,Rent ,SFC,0.5
Aug 2024,CAM,SFC,0.1
Aug 2024,Aggregator commission,SFC,10.0
Aug 2024,Marketing & advertisement,SFC,0.5
Aug 2024,Other opex expenses,SFC,3.1
Aug 2024,Total outlet expenses,SFC,18.3
Aug 2024,Outlet EBITDA,SFC,8.5
May 2025,Gross Sales,SFC,80.9
May 2025,GST,SFC,0.0
May 2025,Net Sales,SFC,80.8
May 2025,COGS (food +packaging),SFC,29.4
May 2025,Gross margin,SFC,51.4
May 2025,store Labor Cost,SFC,4.4
May 2025,Utility Cost,SFC,1.6
May 2025,Rent ,SFC,0.6
May 2025,CAM,SFC,0.1
May 2025,Aggregator commission,SFC,17.5
May 2025,Marketing & advertisement,SFC,1.9
May 2025,Other opex expenses,SFC,2.8
May 2025,Total outlet expenses,SFC,28.8
May 2025,Outlet EBITDA,SFC,22.6
Apr 2024,Gross Sales,SCK,43.7
Apr 2024,GST,SCK,0.0
Apr 2024,Net Sales,SCK,43.7
Apr 2024,COGS (food +packaging),SCK,17.1
Apr 2024,Gross margin,SCK,26.6
Apr 2024,store Labor Cost,SCK,3.0
Apr 2024,Utility Cost,SCK,1.3
Apr 2024,Rent ,SCK,0.4
Apr 2024,CAM,SCK,0.0
Apr 2024,Aggregator commission,SCK,9.5
Apr 2024,Marketing & advertisement,SCK,1.5
Apr 2024,Other opex expenses,SCK,1.3
Apr 2024,Total outlet expenses,SCK,17.0
Apr 2024,Outlet EBITDA,SCK,9.6
May 2024,Gross Sales,SCK,48.7
May 2024,GST,SCK,0.0
May 2024,Net Sales,SCK,48.7
May 2024,COGS (food +packaging),SCK,20.2
May 2024,Gross margin,SCK,28.6
May 2024,store Labor Cost,SCK,4.0
May 2024,Utility Cost,SCK,1.4
May 2024,Rent ,SCK,0.4
May 2024,CAM,SCK,0.0
May 2024,Aggregator commission,SCK,10.4
May 2024,Marketing & advertisement,SCK,0.8
May 2024,Other opex expenses,SCK,1.6
May 2024,Total outlet expenses,SCK,18.6
May 2024,Outlet EBITDA,SCK,9.9
Jun 2024,Gross Sales,SCK,46.8
Jun 2024,GST,SCK,0.0
Jun 2024,Net Sales,SCK,46.8
Jun 2024,COGS (food +packaging),SCK,20.5
Jun 2024,Gross margin,SCK,26.3
Jun 2024,store Labor Cost,SCK,3.8
Jun 2024,Utility Cost,SCK,1.5
Jun 2024,Rent ,SCK,0.4
Jun 2024,CAM,SCK,0.0
Jun 2024,Aggregator commission,SCK,10.1
Jun 2024,Marketing & advertisement,SCK,0.7
Jun 2024,Other opex expenses,SCK,1.6
Jun 2024,Total outlet expenses,SCK,18.1
Jun 2024,Outlet EBITDA,SCK,8.1
Jul 2024,Gross Sales,SCK,49.0
Jul 2024,GST,SCK,0.0
Jul 2024,Net Sales,SCK,49.0
Jul 2024,COGS (food +packaging),SCK,20.9
Jul 2024,Gross margin,SCK,28.1
Jul 2024,store Labor Cost,SCK,3.7
Jul 2024,Utility Cost,SCK,1.1
Jul 2024,Rent ,SCK,0.4
Jul 2024,CAM,SCK,0.0
Jul 2024,Aggregator commission,SCK,9.9
Jul 2024,Marketing & advertisement,SCK,0.5
Jul 2024,Other opex expenses,SCK,1.8
Jul 2024,Total outlet expenses,SCK,17.5
Jul 2024,Outlet EBITDA,SCK,10.6
Aug 2024,Gross Sales,SCK,55.5
Aug 2024,GST,SCK,0.0
Aug 2024,Net Sales,SCK,55.5
Aug 2024,COGS (food +packaging),SCK,23.3
Aug 2024,Gross margin,SCK,32.2
Aug 2024,store Labor Cost,SCK,3.6
Aug 2024,Utility Cost,SCK,1.6
Aug 2024,Rent ,SCK,0.4
Aug 2024,CAM,SCK,0.0
Aug 2024,Aggregator commission,SCK,11.9
Aug 2024,Marketing & advertisement,SCK,0.4
Aug 2024,Other opex expenses,SCK,1.8
Aug 2024,Total outlet expenses,SCK,19.7
Aug 2024,Outlet EBITDA,SCK,12.5
May 2025,Gross Sales,SCK,64.8
May 2025,GST,SCK,0.0
May 2025,Net Sales,SCK,64.8
May 2025,COGS (food +packaging),SCK,23.9
May 2025,Gross margin,SCK,40.9
May 2025,store Labor Cost,SCK,4.7
May 2025,Utility Cost,SCK,1.5
May 2025,Rent ,SCK,0.5
May 2025,CAM,SCK,0.0
May 2025,Aggregator commission,SCK,13.8
May 2025,Marketing & advertisement,SCK,1.6
